DATESH	TIME	BLOCKNUMBER	TRANSACTIONINDEX	FROM	TO	ETHER	GASCOST	PRICE	ISERROR	ARTICULATED
2016-02-11	7:45:53 UTC	988831	2	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.001669850000000000	5.350000000000000000	0	changeUnicorn(2014,0x41a7820c86f4bea29e6c9239aeb0fbdba12dd790)
2016-02-11	7:47:35 UTC	988838	0	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0x41a7820c86f4bea29e6c9239aeb0fbdba12dd790	0.000000000000000000	0.001414850000000000	5.350000000000000000	0	transferOwnership(0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359)
2016-02-11	7:48:01 UTC	988840	0	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0x41a7820c86f4bea29e6c9239aeb0fbdba12dd790	0.001000000000000000	0.001510950000000000	5.350000000000000000	0	0x
2016-02-11	7:50:16 UTC	988850	5	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.001000000000000000	0.001697750000000000	5.350000000000000000	0	0x
2016-02-11	8:16:50 UTC	988949	0	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0x0	0.000000000000000000	0.030822850000000000	5.350000000000000000	0	0x60606040526040516108ee3803806108ee83398101604052805160805160a05160c05160e0519394928301939192019060008054600160a060020a03191633179055600160a060020a0381166000146100655760008054600160a060020a031916821790555b600160a060020a033316600090815260056020908152604082208790558551600180549381905292600281851615610100026000190190911604601f9081018390047fb10e2d527612073b26eecdfd717e6a320cf44b4afac2b0732d9fcbe2b7fa0cf69081019390919089019083901061010257805160ff19168380011785555b506101329291505b8082111561018b57600081556001016100ee565b828001600101855582156100e6579182015b828111156100e6578251826000505591602001919060010190610114565b50508160026000509080519060200190828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061018f57805160ff19168380011785555b506101bf9291506100ee565b5090565b8280016001018555821561017f579182015b8281111561017f5782518260005055916020019190600101906101a1565b50506003805460ff19169390931790925550505060045561070a806101e46000396000f3606060405236156100b95760e060020a600035046306fdde0381146100c1578063095ea7b31461011d57806318160ddd1461015857806323b872dd14610161578063313ce5671461019357806370a082311461019f57806379c65068146101b75780638da5cb5b146101db57806395d89b41146101ed578063a9059cbb14610246578063b414d4b614610275578063dc3080f214610290578063dd62ed3e146102b5578063e724529c146102da578063f2fde38b146102fe575b61031f610002565b610321600180546020600282841615610100026000190190921691909104601f810182900490910260809081016040526060828152929190828280156103dc5780601f106103b1576101008083540402835291602001916103dc565b600160a060020a03338116600090815260076020908152604080832060043594909416835292905290812060243590555b6060908152602090f35b61014e60045481565b61014e600435602435604435600160a060020a0383166000908152600560205260408120548290101561058a57610002565b61014e60035460ff1681565b61014e60043560056020526000908152604090205481565b61031f60043560243560005433600160a060020a039081169116146104d957610002565b61014e600054600160a060020a031681565b610321600280546020601f600019600184161561010002019092168390049182018190040260809081016040526060828152929190828280156103dc5780601f106103b1576101008083540402835291602001916103dc565b61031f60043560243533600160a060020a0316600090815260056020526040902054819010156103e457610002565b61014e60043560066020526000908152604090205460ff1681565b60086020908152600435600090815260408082209092526024358152205461014e9081565b60076020908152600435600090815260408082209092526024358152205461014e9081565b61031f60043560243560005433600160a060020a0390811691161461053557610002565b61031f60043560005433600160a060020a0390811691161461038f57610002565b005b60405180806020018281038252838181518152602001915080519060200190808383829060006004602084601f0104600f02600301f150905090810190601f1680156103815780820380516001836020036101000a031916815260200191505b509250505060405180910390f35b6000805473ffffffffffffffffffffffffffffffffffffffff19168217905550565b820191906000526020600020905b8154815290600101906020018083116103bf57829003601f168201915b505050505081565b600160a060020a03821660009081526040902054808201101561040657610002565b33600160a060020a031660009081526006602052604090205460ff161561042c57610002565b806005600050600033600160a060020a03168152602001908152602001600020600082828250540392505081905550806005600050600084600160a060020a0316815260200190815260200160002060008282825054019250508190555081600160a060020a031633600160a060020a03167fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef836040518082815260200191505060405180910390a35050565b600160a060020a0380831660008181526005602090815260408220805486019055600480548601905590546060858152929316917fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef9190a35050565b600160a060020a03821660008181526006602052604090819020805460ff191684179055606091825260808390527f48335238b4855f35377ed80f164e8c6f3c366e54ac00b96a6402d4a9814a03a591a15050565b600160a060020a0383168152604081205482810110156105a957610002565b600160a060020a03841681526006602052604081205460ff16156105cc57610002565b600760209081526040808320600160a060020a033381168086529184528285205490881685526008845282852091855292528220548301111561060e57610002565b816005600050600086600160a060020a03168152602001908152602001600020600082828250540392505081905550816005600050600085600160a060020a03168152602001908152602001600020600082828250540192505081905550816008600050600086600160a060020a03168152602001908152602001600020600050600033600160a060020a0316815260200190815260200160002060008282825054019250508190555082600160a060020a031633600160a060020a03167fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef846040518082815260200191505060405180910390a3939250505056000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000fb6916095ca1df60bb79ce92ce3ea74c37c5d3590000000000000000000000000000000000000000000000000000000000000008556e69636f726e730000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004f09fa68400000000000000000000000000000000000000000000000000000000
2016-02-11	8:18:45 UTC	988957	4	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.001669850000000000	5.350000000000000000	0	changeUnicorn(2014,0x89205a3a3b2a69de6dbf7f01ed13b2108b2c43e7)
2016-02-11	8:19:51 UTC	988961	3	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.004384900000000000	5.350000000000000000	0	vote(0,true,"Let's do this!")
2016-02-11	8:20:37 UTC	988966	3	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.002000000000000000	0.001697750000000000	5.310000000000000000	0	0x
2016-02-11	8:21:38 UTC	988970	1	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.002310300000000000	5.310000000000000000	0	executeProposal(0,0x)
2016-02-11	8:22:22 UTC	988972	2	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.003197750000000000	5.310000000000000000	0	0x
2016-02-11	8:24:18 UTC	988982	2	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0x89205a3a3b2a69de6dbf7f01ed13b2108b2c43e7	0.000000000000000000	0.001801600000000000	5.310000000000000000	0	transfer(0x15c817923774384362de9a3942287088087bf427,1)
2016-02-11	8:25:51 UTC	988986	0	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.001659000000000000	5.290000000000000000	0	changeMembership(0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb,0,true,"Alex Van de Sande (non-voting)")
2016-02-11	8:39:35 UTC	989042	2	0x120a270bbc009644e35f0bb6ab13f95b8199c4ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.084768010000000000	0.001697750000000000	5.290000000000000000	0	0x
2016-02-11	9:21:59 UTC	989198	3	0x120a270bbc009644e35f0bb6ab13f95b8199c4ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.035300920000000000	0.001697750000000000	5.490000000000000000	0	0x
2016-02-11	9:59:06 UTC	989332	2	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.004206700000000000	5.600000000000000000	0	changeVotingRules(15,1440,5)
2016-02-11	0:02:00 UTC	989345	2	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	0.000000000000000000	0.001956700000000000	5.560000000000000000	0	changeVotingRules(5,1440,5)
2016-02-12	3:45:37 UTC	992893	13	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002447750000000000	5.250000000000000000	0	0x
2016-02-12	0:28:07 UTC	994377	3	0x02e816afc1b5c0f39852131959d946eb3b07b5ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002447750000000000	6.190000000000000000	0	0x
2016-02-12	1:08:37 UTC	994542	7	0xd3aae361172c802bc03ab6779a56afe15d3608c5	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002447750000000000	6.190000000000000000	0	0x
2016-02-12	2:19:47 UTC	994800	2	0xe60d047a7f89348a473eb1b32c27a13cb459d776	0xfef3d78f16e1f97b0917b7ada2040e649d64fe9c	0.000000000000000000	0.004112650000000000	6.190000000000000000	0	execute(0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359,2014000000000000000,0x)
2016-02-13	9:13:08 UTC	997079	10	0xbb101ae8ac3cec6e26575b7d6446ee1f91d83c1d	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002447750000000000	5.190000000000000000	0	0x
2016-02-16	0:36:02 UTC	1014512	3	0x123cb57c922daa49faefa5fe0f2788d92a9bc872	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002447750000000000	4.520000000000000000	0	0x
2016-02-17	7:40:07 UTC	1016810	6	0xea3bdf18219227ab1bce7cf6b7fc366bdc2c59a8	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002447750000000000	4.020000000000000000	0	0x
2016-02-17	1:27:25 UTC	1017545	4	0x8394a052eb6c32fb9defcaabc12fcbd8fea0b8a8	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.140000000000000000	0.002447750000000000	4.200000000000000000	0	0x
2016-02-22	1:23:45 UTC	1044737	1	0xaf5cbd99fa4006a477a6fb666fc021a20f93c307	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.014000000000000000	0.002665680525750000	5.370000000000000000	0	0x
2016-02-25	2:33:12 UTC	1055860	5	0xd3aae361172c802bc03ab6779a56afe15d3608c5	0x89205a3a3b2a69de6dbf7f01ed13b2108b2c43e7	0.000000000000000000	0.001798400000000000	6.000000000000000000	0	transfer(0x8f8a807120e2f0952b933c677610f21477c4e6b7,0)
2016-02-29	8:05:11 UTC	1079183	2	0x120a270bbc009644e35f0bb6ab13f95b8199c4ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	2.336718390000000000	0.002447750000000000	6.340000000000000000	0	0x
2016-03-04	1:08:34 UTC	1097821	4	0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb	0x15c817923774384362de9a3942287088087bf427	0.000000000000000000	0.000780418181783063	9.040000000000000000	0	execute(0x89205a3a3b2a69de6dbf7f01ed13b2108b2c43e7,0,0xa9059cbb000000000000000000000000d1220a0cf47c7b9be7a2e6ba89f429762e7b9adb0000000000000000000000000000000000000000000000000000000000000001)
2016-03-04	1:42:20 UTC	1100002	3	0x3be2b68667a17ce11da11a044a29371528b45f66	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	3.330000000000000000	0.000979100000000000	9.940000000000000000	0	0x
2016-03-04	3:00:35 UTC	1100282	1	0x120a270bbc009644e35f0bb6ab13f95b8199c4ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	81.634237520000000000	0.001697750000000000	9.720000000000000000	0	0x
2016-03-04	3:00:35 UTC	1100282	2	0x120a270bbc009644e35f0bb6ab13f95b8199c4ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	81.634237520000000000	0.001697750000000000	9.720000000000000000	0	0x
2016-03-04	3:00:41 UTC	1100283	1	0x120a270bbc009644e35f0bb6ab13f95b8199c4ad	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	27.880872120000000000	0.001697750000000000	9.720000000000000000	0	0x
2016-03-07	1:19:35 UTC	1115023	27	0x5541b4e23e090402cd892e666bc22f94d9e741b2	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	8.000000000000000000	0.000979100000000000	9.970000000000000000	0	0x
2016-03-08	7:09:55 UTC	1117037	2	0xf79d569abc9941d894985ba039bc3ad019bcb0e2	0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	8.000000000000000000	0.000979100000000000	8.870000000000000000	0	0x
